event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
PER5206,"06 October 2022",2022,1,"Political violence",Riots,"Mob violence","Rioters (Peru)","Labor Group (Peru)",5,"Rioters (Peru)","Labor Group (Peru)",5,55,,604,"South America",Peru,Junin,Chanchamayo,Pichanaqui,"Bajo Pichanaqui",-10.9257,-74.8729,1,"Diario Correo (Peru)",National,"On 6 October 2022, in Bajo Pichanaqui (Junin), local merchants and other informal merchants from another city clashed in Micaela Bastidas street with rocks and sticks. The event happened after the locals claimed that these merchants from another city were occupying the streets. During the clash, one merchant was stabbed and killed by a robber that took advantage of the confusion of the clash to rob a woman.",0,"crowd size=no report",1665507518
PER5195,"06 October 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Health Workers (Peru)",6,,,0,60,,604,"South America",Peru,Ancash,Santa,Chimbote,Chimbote,-9.0853,-78.5783,1,"Diario de Chimbote (Peru)",Subnational,"On 6 October 2022, in Chimbote (Ancash), for the third consecutive day, health workers of the South Pacific Health Network staged a demonstration in front of the regional government against several changes in the management of the institution. Throughout the year, there have been eight different managers. During the demonstration, two health workers drew out their blood and scattered it outside the regional government.",0,"crowd size=no report",1665507518
PER5204,"06 October 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,Cusco,Cusco,Wanchaq,Cusco,-13.5226,-71.9673,1,"La Republica (Peru)",National,"On 6 October 2022, in Cusco (Cusco), family members of a couple that was found dead in a hotel chained themselves outside the Public Ministry offices as a demonstration to complain about the slow investigation being carried out.",0,"crowd size=no report",1665507518
PER5210,"05 October 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Fishers (Peru); Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Lima,Lima,Lima,"Lima - Lima District",-12.0462,-77.0451,1,"Diario Correo (Peru)",National,"On 5 October 2022, in Lima - Lima District (Lima), Gamarra market business owners blocked Abancay avenue as a demonstration to demand economic reactivation for their sector. Artisan fishers also participated in the demonstration, and demanded the congress's support after the oil spill in Ancon province.",0,"crowd size=no report",1665507518
PER5202,"05 October 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Arequipa,Arequipa,Arequipa,Arequipa,-16.3989,-71.535,1,"Diario Correo (Peru)",National,"On 5 October 2022, in Arequipa (Arequipa), civil construction workers of different projects carried out in the city staged a demonstration to demand the restart of the works carried out by the regional government, that were paralyzed due to the lack of fuel and materials.",0,"crowd size=no report",1665507518
PER5207,"05 October 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Students (Peru)",6,,,0,60,,604,"South America",Peru,Junin,Huancayo,Huancayo,Huancayo,-12.0651,-75.2049,1,"Diario Correo (Peru)",National,"On 5 October 2022, in Huancayo (Junin), around 150 Sociology students of the Peru Center National University took control of the university campus as a demonstration to demand extraordinary elections after authorities were reelected although the University rule does not allow reelections.",0,"crowd size=around 150",1665507518
PER5194,"05 October 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Health Workers (Peru)",6,,,0,60,,604,"South America",Peru,Ancash,Santa,Chimbote,Chimbote,-9.0853,-78.5783,1,"Diario de Chimbote (Peru)",Subnational,"On 5 October 2022, in Chimbote (Ancash), for the second consecutive day, health workers of the South Pacific Health Network staged a demonstration in front of the regional government offices against the several changes in management of the institution. During this year, there have been eight different managers. During the demonstration two health workers drew out their blood and scattered it outside the regional government.",0,"crowd size=no report",1665507518
PER5199,"05 October 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,Ancash,Santa,"Nuevo Chimbote","Buenos Aires",-9.1208,-78.5279,1,"La Republica (Peru)",National,"On 5 October 2022, in Buenos Aires (Ancash), residents marched through the city as a demonstration to demand efficient actions from the police to decrease criminal activity.",0,"crowd size=no report",1665507518
PER5215,"05 October 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,Puno,Puno,Puno,Puno,-15.8422,-70.0199,1,"Los Andes (Peru)",Subnational,"On 5 October 2022, in Puno (Puno), family members of a former National Superintendence of Labor Supervision (SUNAFIL) inspector staged a demonstration outside the Public Ministry offices to demand clarification about the reason of his death. Police officers and the State Attorney claimed he died in a car accident, but their family members believe he was killed.",0,"crowd size=no report",1665507518
PER5193,"04 October 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Health Workers (Peru)",6,,,0,60,,604,"South America",Peru,Ancash,Santa,Chimbote,Chimbote,-9.0853,-78.5783,1,"Diario de Chimbote (Peru)",Subnational,"On 4 October 2022, in Chimbote (Ancash), health workers of the South Pacific Health Network staged a demonstration in front of the entity's offices as a demonstration against several changes in the management of the institution. Throughout the year, there have been eight different managers.",0,"crowd size=no report",1665507518
PER5217,"03 October 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Puno,"San Roman",Juliaca,Juliaca,-15.5,-70.1333,1,"Diario Correo (Peru)",National,"On 3 October 2022, in Juliaca (Puno), Peru Birf School construction workers staged a demonstration to complain about not being paid salaries for two months.",0,"crowd size=no report",1665507518
PER5216,"03 October 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,Puno,"San Roman",Juliaca,Juliaca,-15.5,-70.1333,1,"Diario Correo (Peru)",National,"On 3 October 2022, in Juliaca (Puno), family members of a woman that had been missing for more than six days staged a demonstration outside the Criminal Investigation Department (DEPINCRI) offices to demand authorities to make additional effort to find their relative.",0,"crowd size=no report",1665507518
PER5198,"03 October 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Ancash to the Work",6,,,0,60,,604,"South America",Peru,Ancash,Santa,Moro,Moro,-9.1382,-78.1824,1,"Diario de Chimbote (Peru)",Subnational,"On 3 October 2022, in Moro (Ancash), supporters of candidates that lost during the last local and regional authorities elections marched through the city to Armas square as a demonstration against the winner of the mayor of the local government, claiming that she had bought votes during the political campaigns. The demonstration included supporters of the Ancash to the Work political party. Police officers were present at the square, but did not intervene.",0,"crowd size=no report",1665507518
PER5201,"02 October 2022",2022,1,"Political violence",Riots,"Mob violence","Rioters (Peru)","Together for the Development of Arequipa",5,"Rioters (Peru)","Arequipa Tradition and Future",5,55,,604,"South America",Peru,Arequipa,Arequipa,Arequipa,Arequipa,-16.3989,-71.535,1,"La Republica (Peru)",National,"On 2 October 2022, in Arequipa (Arequipa), supporters and members of the political parties 'Together for the Development of Arequipa' and 'Arequipa Tradition and Future' clashed in Cerro Colorado district in front of the Magisterial sector. During the clash, a member of Together for the Development of Arequipa ran over a member of the other political party with his car. The man lost his legs as a result of this.",0,"crowd size=no report",1665507518
PER5197,"02 October 2022",2022,1,Demonstrations,Riots,"Violent demonstration","Rioters (Peru)","Ancash to the Work",5,"Police Forces of Peru (2021-2022)",,1,15,,604,"South America",Peru,Ancash,Santa,Moro,Moro,-9.1382,-78.1824,1,"Diario de Chimbote (Peru)",Subnational,"On 2 October 2022, in Moro (Ancash), supporters of candidates that lost during the last local and regional authorities elections staged a demonstration outside Santo Domingo school to complain about the winner, claiming that she had bought votes during the political campaigns. The demonstration included supporters of the Ancash to the Work political party. They attacked a police car during their demonstration.",0,"crowd size=no report",1670885783
PER5205,"02 October 2022",2022,1,"Political violence",Riots,"Mob violence","Rioters (Peru)",,5,"Police Forces of Peru (2021-2022)","Civilians (Peru); Government of Peru (2021-2022); Military Forces of Peru (2021-2022)",1,15,,604,"South America",Peru,Huanuco,Yarowilca,"Aparicio Pomares",Rahua,-9.706,-76.6584,1,"Diario Correo (Peru)",National,"On 2 October 2022, in Rahua (Huanuco), around 300 residents entered the School 32219 where Deconcentrated Office of Electoral Processes (ODPE) and Special Electoral Jury (JEE) representatives were carrying out ballot counts. They burned down the ballot boxes and electoral material, and attacked with stones, sticks and bottles the representatives, police and military officers stationed at the school.",0,"crowd size=around 300",1670885783
PER5187,"30 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Ancash,Santa,"Nuevo Chimbote","Buenos Aires",-9.1208,-78.5279,1,"Diario de Chimbote (Peru)",Subnational,"On 30 September 2022, in Buenos Aires (Ancash), more than 50 citizen's security agents, public sanitation, and parks and gardens workers staged a demonstration outside the south commune offices to complain about the mayor and his current administration. This comes after more than 60 serenos were laid off after they rejected motorized patrols.",0,"crowd size=more than 50",1664823225
PER5188,"30 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)",,6,,,0,60,,604,"South America",Peru,Ancash,Santa,"Nuevo Chimbote","Buenos Aires",-9.1208,-78.5279,1,"Diario de Chimbote (Peru)",Subnational,"On 30 September 2022, in Buenos Aires (Ancash), residents of Bellamar urbanization's sector III staged a demonstration inside the municipal palace to demand the immediate execution of the road and sidewalks works that they have been waiting for several years.",0,"crowd size=no report",1664823225
PER5189,"30 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Health Workers (Peru); Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Loreto,Maynas,Iquitos,Iquitos,-3.7491,-73.2538,1,"La Region (Peru)",Subnational,"On 30 September 2022, in Iquitos (Loreto), administrative and health workers of Iquitos hospital staged a demonstration to complain about their demands not being included in the budget for next year. Their demands include the automatic promotions, formalization of CAS contract workers and to implement a fourth section of the wage scale.",0,"crowd size=no report",1664823225
PER5190,"30 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Puno,"San Roman",Juliaca,Juliaca,-15.5,-70.1333,1,"Los Andes (Peru)",Subnational,"On 30 September 2022, in Juliaca (Puno), merchants members of the Los Angeles International Mixed Merchants Association staged a demonstration outside the San Roman government offices to complain about the attorney still not denouncing the person attempting to take control of the land where they sell their products.",0,"crowd size=no report",1664823225
PER5214,"30 September 2022",2022,1,Demonstrations,Protests,"Peaceful protest","Protesters (Peru)","Labor Group (Peru)",6,,,0,60,,604,"South America",Peru,Piura,Piura,Piura,Piura,-5.1945,-80.6328,1,"La Republica (Peru)",National,"On 30 September 2022, in Piura (Piura), local artists staged a demonstration outside the Provincial government offices to demand the reopening and rehabilitation of cultural and sports spaces in the region, especially the Municipal and Vegas Castillo theaters.",0,"crowd size=no report",1665507518
